,date,pm25,pm10,o3,no2,so2,co,AQI_PM25,AQI_PM10,AQI
1,12/31/2013,165.3442544,196,30,11,9,19,335.0316371,164.1208054,335.0316371
2,10/1/2014,124,79,38,36,5.630362189,5,303.3023256,79,303.3023256
3,10/2/2014,127,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,305.6046512,113.9960954,305.6046512
4,10/5/2014,165.3442544,97,35,73,1,12,335.0316371,97,335.0316371
5,10/6/2014,170,105,44,73,1,10,338.6046512,103.6577181,338.6046512
6,10/7/2014,177,86,67,56,1,7,343.9767442,86,343.9767442
7,10/8/2014,161,72,69,61,8,6,331.6976744,72,331.6976744
8,10/9/2014,126,78,58,61,2,8,304.8372093,78,304.8372093
9,10/10/2014,145,94,100,77,5,9,319.4186047,94,319.4186047
10,10/11/2014,167,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,336.3023256,113.9960954,336.3023256
11,10/12/2014,165.3442544,74,35,50,1,6,335.0316371,74,335.0316371
12,10/13/2014,123,48,30,28,1,5,302.5348837,48,302.5348837
13,10/14/2014,79,119,72,22,2,6,162.4482759,112.9597315,162.4482759
14,10/15/2014,121,106,73,41,3,7,301,104.3221477,301
15,10/16/2014,165,99,22.37180723,98,5.630362189,21,334.7674419,99,334.7674419
16,10/17/2014,176,110,66,61,6,10,343.2093023,106.9798658,343.2093023
17,10/18/2014,194,135,65,60,7,15,357.0232558,123.590604,357.0232558
18,10/19/2014,218,126,112,45,3,11,375.4418605,117.6107383,375.4418605
19,10/20/2014,204,124,112,53,3,12,364.6976744,116.2818792,364.6976744
20,10/21/2014,203,146,100,72,8,18,363.9302326,130.8993289,363.9302326
21,10/22/2014,222,165,101,83,4,18,378.5116279,143.5234899,378.5116279
22,10/23/2014,258,371,47,70,7,13,403.7831325,326.0632911,403.7831325
23,10/24/2014,353,120.55978,3,101,3,26,441.5542169,113.9960954,441.5542169
24,10/25/2014,462,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,484.8915663,113.9960954,484.8915663
25,10/26/2014,165.3442544,103,12,91,3,21,335.0316371,102.3288591,335.0316371
26,10/27/2014,176,142,69,88,5,17,343.2093023,128.2416107,343.2093023
27,10/28/2014,229,155,58,74,6,14,383.8837209,136.8791946,383.8837209
28,10/29/2014,271,191,75,86,5,18,408.9518072,160.7986577,408.9518072
29,10/30/2014,308,187,54,83,14,15,423.6626506,158.1409396,423.6626506
30,10/31/2014,279,200,64,75,9,16,412.1325301,166.7785235,412.1325301
31,11/1/2014,288,118,82,66,8,14,415.7108434,112.295302,415.7108434
32,11/2/2014,290,145,79,75,3,15,416.5060241,130.2348993,416.5060241
33,11/3/2014,257,150,65,73,5.630362189,13,403.3855422,133.557047,403.3855422
34,11/4/2014,264,207,40,83,3,16,406.1686747,171.4295302,406.1686747
35,11/5/2014,340,132,84,49,3,10,436.3855422,121.5973154,436.3855422
36,11/6/2014,254,136,35,83,2,15,402.1927711,124.2550336,402.1927711
37,11/7/2014,241,141,48,85,3,15,393.0930233,127.5771812,393.0930233
38,11/8/2014,237,199,7,85,3,13,390.0232558,166.114094,390.0232558
39,11/9/2014,342,146,27,83,3,13,437.1807229,130.8993289,437.1807229
40,11/10/2014,232,182,107,85,4,13,386.1860465,154.8187919,386.1860465
41,11/11/2014,295,224,58,84,4,17,418.4939759,182.7248322,418.4939759
42,11/12/2014,344,307,47,85,6,15,437.9759036,257,437.9759036
43,11/13/2014,417,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,467,113.9960954,467
44,11/15/2014,165.3442544,110,22.37180723,89,5.630362189,8,335.0316371,106.9798658,335.0316371
45,11/16/2014,192,123,11,106,28,25,355.4883721,115.6174497,355.4883721
46,11/17/2014,209,149,56,103,10,19,368.5348837,132.8926174,368.5348837
47,11/18/2014,255,169,76,102,9,23,402.5903614,146.1812081,402.5903614
48,11/19/2014,284,182,60,104,11,20,414.1204819,154.8187919,414.1204819
49,11/20/2014,296,179,71,96,5,15,418.8915663,152.8255034,418.8915663
50,11/21/2014,299,174,84,91,5,19,420.0843373,149.5033557,420.0843373
51,11/22/2014,260,161,53,99,8,16,404.5783133,140.8657718,404.5783133
52,11/23/2014,254,115,42,91,2,15,402.1927711,110.3020134,402.1927711
53,11/24/2014,207,122,55,93,9,15,367,114.9530201,367
54,11/25/2014,215,131,51,90,14,12,373.1395349,120.9328859,373.1395349
55,11/26/2014,220,142,33,116,13,22,376.9767442,128.2416107,376.9767442
56,11/27/2014,235,178,30,113,8,18,388.4883721,152.1610738,388.4883721
57,11/28/2014,294,158,52,84,11,27,418.0963855,138.8724832,418.0963855
58,11/29/2014,261,149,31,72,15,18,404.9759036,132.8926174,404.9759036
59,11/30/2014,248,100,35,34,3,8,398.4651163,100,398.4651163
60,12/1/2014,159,95,39,26,7,7,330.1627907,95,330.1627907
61,12/2/2014,153,101,26,53,6,14,325.5581395,101,325.5581395
62,12/3/2014,167,100,40,51,7,18,336.3023256,100,336.3023256
63,12/4/2014,183,143,26,84,12,24,348.5813953,128.9060403,348.5813953
64,12/5/2014,244,118,33,63,7,14,395.3953488,112.295302,395.3953488
65,12/6/2014,212,103,34,47,8,12,370.8372093,102.3288591,370.8372093
66,12/7/2014,181,106,38,57,8,15,347.0465116,104.3221477,347.0465116
67,12/8/2014,193,172,29,96,11,27,356.255814,148.1744966,356.255814
68,12/9/2014,284,115,28,65,9,14,414.1204819,110.3020134,414.1204819
69,12/10/2014,208,129,40,59,6,13,367.7674419,119.6040268,367.7674419
70,12/11/2014,220,153,33,87,10,21,376.9767442,135.5503356,376.9767442
71,12/12/2014,259,166,13,61,4,16,404.1807229,144.1879195,404.1807229
72,12/13/2014,270,59,7,28,1,7,408.5542169,59,408.5542169
73,12/14/2014,147,52,8,33,2,9,320.9534884,52,320.9534884
74,12/15/2014,120,99,23,41,2,12,300,99,300
75,12/16/2014,196,114,30,31,3,10,358.5581395,109.6375839,358.5581395
76,12/17/2014,215,151,27,41,3,13,373.1395349,134.2214765,373.1395349
77,12/18/2014,272,262,5,66,3,19,409.3493976,212,409.3493976
78,12/19/2014,391,136,20,36,3,12,456.6626506,124.2550336,456.6626506
79,12/20/2014,236,267,8,56,3,17,389.255814,217,389.255814
80,12/21/2014,321,269,9,66,4,23,428.8313253,219,428.8313253
81,12/22/2014,397,275,4,56,4,17,459.0481928,225,459.0481928
82,12/23/2014,324,358,6,68,3,26,430.0240964,309.7721519,430.0240964
83,12/24/2014,424,175,20,32,1,12,469.7831325,150.1677852,469.7831325
84,12/25/2014,298,151,25,39,7,13,419.686747,134.2214765,419.686747
85,12/26/2014,273,225,30,62,8,22,409.746988,183.3892617,409.746988
86,12/27/2014,317,427,7,87,7,29,427.2409639,396.2405063,427.2409639
87,12/28/2014,378,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,451.4939759,113.9960954,451.4939759
88,12/31/2014,165.3442544,205,11,81,10,20,335.0316371,170.1006711,335.0316371
89,10/1/2015,140,83,25,13,4,6,315.5813953,83,315.5813953
90,10/2/2015,158,83,6,20,4,10,329.3953488,83,329.3953488
91,10/3/2015,165,104,6,27,5,17,334.7674419,102.9932886,334.7674419
92,10/4/2015,173,127,56,32,6,14,340.9069767,118.2751678,340.9069767
93,10/5/2015,175,113,32,24,5,11,342.4418605,108.9731544,342.4418605
94,10/6/2015,166,118,34,18,4,9,335.5348837,112.295302,335.5348837
95,10/7/2015,172,102,33,20,4,8,340.1395349,101.6644295,340.1395349
96,10/8/2015,163,97,35,24,6,8,333.2325581,97,333.2325581
97,10/9/2015,158,79,11,28,6,13,329.3953488,79,329.3953488
98,10/10/2015,117,89,25,18,5,11,289.7586207,89,289.7586207
99,10/11/2015,123,89,35,20,5,9,302.5348837,89,302.5348837
100,10/12/2015,147,105,28,23,6,9,320.9534884,103.6577181,320.9534884
101,10/13/2015,161,93,16,23,6,8,331.6976744,93,331.6976744
102,10/14/2015,151,85,37,18,5,8,324.0232558,85,324.0232558
103,10/15/2015,159,110,45,24,5,9,330.1627907,106.9798658,330.1627907
104,10/16/2015,179,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,345.5116279,113.9960954,345.5116279
105,10/18/2015,165.3442544,121,45,14,5,5,335.0316371,114.2885906,335.0316371
106,10/19/2015,167,110,49,30,7,9,336.3023256,106.9798658,336.3023256
107,10/20/2015,196,138,27,22,6,8,358.5581395,125.5838926,358.5581395
108,10/21/2015,220,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,376.9767442,113.9960954,376.9767442
109,10/22/2015,165.3442544,124,56,30,9,14,335.0316371,116.2818792,335.0316371
110,10/23/2015,178,138,31,36,8,16,344.744186,125.5838926,344.744186
111,10/24/2015,208,150,27,37,9,11,367.7674419,133.557047,367.7674419
112,10/25/2015,220,97,40,18,7,6,376.9767442,97,376.9767442
113,10/26/2015,146,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,320.1860465,113.9960954,320.1860465
114,10/27/2015,165.3442544,107,7,33,4,11,335.0316371,104.9865772,335.0316371
115,10/28/2015,126,93,59,32,9,8,304.8372093,93,304.8372093
116,10/29/2015,143,95,36,28,8,8,317.8837209,95,317.8837209
117,10/30/2015,165,200,4,45,6,21,334.7674419,166.7785235,334.7674419
118,10/31/2015,312,233,31,43,6,17,425.253012,188.704698,425.253012
119,11/1/2015,349,139,65,40,8,16,439.9638554,126.2483221,439.9638554
120,11/2/2015,227,203,51,47,8,15,382.3488372,168.7718121,382.3488372
121,11/3/2015,318,222,62,57,15,22,427.6385542,181.3959732,427.6385542
122,11/4/2015,310,144,15,40,15,12,424.4578313,129.5704698,424.4578313
123,11/5/2015,217,157,50,27,9,11,374.6744186,138.2080537,374.6744186
124,11/6/2015,206,265,55,50,7,17,366.2325581,215,366.2325581
125,11/7/2015,386,218,40,32,14,9.759313014,454.6746988,178.738255,454.6746988
126,11/8/2015,295,188,83,31,12,21,418.4939759,158.8053691,418.4939759
127,11/9/2015,243,254,61,31,12,19,394.627907,204,394.627907
128,11/10/2015,312,191,44,20,16,11,425.253012,160.7986577,425.253012
129,11/11/2015,288,177,81,18,17,12,415.7108434,151.4966443,415.7108434
130,11/12/2015,299,243,71,41,9,14,420.0843373,195.3489933,420.0843373
131,11/13/2015,347,225,69,44,9,13,439.1686747,183.3892617,439.1686747
132,11/14/2015,292,173,103,57,10,15,417.3012048,148.8389262,417.3012048
133,11/15/2015,245,159,49,64,11,16,396.1627907,139.5369128,396.1627907
134,11/16/2015,208,128,80,32,11,10,367.7674419,118.9395973,367.7674419
135,11/17/2015,181,181,73,31,11,15,347.0465116,154.1543624,347.0465116
136,11/18/2015,232,219,55,46,12,23,386.1860465,179.4026846,386.1860465
137,11/19/2015,266,227,56,43,12,27,406.9638554,184.7181208,406.9638554
138,11/20/2015,274,223,62,49,12,24,410.1445783,182.0604027,410.1445783
139,11/21/2015,246,224,71,44,9,18,396.9302326,182.7248322,396.9302326
140,11/22/2015,295,268,62,59,12,26,418.4939759,218,418.4939759
141,11/23/2015,309,211,21,52,11,29,424.060241,174.0872483,424.060241
142,11/24/2015,280,164,48,28,9,8,412.5301205,142.8590604,412.5301205
143,11/25/2015,209,183,17,50,15,14,368.5348837,155.4832215,368.5348837
144,11/26/2015,212,176,15,39,13,13,370.8372093,150.8322148,370.8372093
145,11/27/2015,245,227,12,29,7,10,396.1627907,184.7181208,396.1627907
146,11/28/2015,292,221,21,27,8,14,417.3012048,180.7315436,417.3012048
147,11/29/2015,317,254,29,39,9,17,427.2409639,204,427.2409639
148,11/30/2015,337,165,24,35,7,11,435.1927711,143.5234899,435.1927711
149,12/1/2015,237,167,36,31,7,9,390.0232558,144.852349,390.0232558
150,12/2/2015,222,192,36,35,8,10,378.5116279,161.4630872,378.5116279
151,12/3/2015,257,175,49,29,7,14,403.3855422,150.1677852,403.3855422
152,12/4/2015,227,247,55,47,10,23,382.3488372,198.0067114,382.3488372
153,12/5/2015,254,271,35,44,10,21,402.1927711,221,402.1927711
154,12/6/2015,318,236,28,38,6,16,427.6385542,190.6979866,427.6385542
155,12/7/2015,303,260,27,49,7,25,421.6746988,210,421.6746988
156,12/8/2015,325,233,21,44,8,24,430.4216867,188.704698,430.4216867
157,12/9/2015,289,200,26,36,7,23,416.1084337,166.7785235,416.1084337
158,12/10/2015,272,195,41,27,5,19,409.3493976,163.4563758,409.3493976
159,12/11/2015,269,188,14,24,4,20,408.1566265,158.8053691,408.1566265
160,12/12/2015,262,143,60,21,6,20,405.373494,128.9060403,405.373494
161,12/13/2015,199,159,46,24,6,14,360.8604651,139.5369128,360.8604651
162,12/14/2015,194,173,36,29,8,12,357.0232558,148.8389262,357.0232558
163,12/15/2015,194,184,30,38,7,15,357.0232558,156.147651,357.0232558
164,12/16/2015,203,231,24,40,11,21,363.9302326,187.3758389,363.9302326
165,12/17/2015,268,215,35,31,7,14,407.7590361,176.7449664,407.7590361
166,12/18/2015,273,202,45,27,8,9,409.746988,168.1073826,409.746988
167,12/19/2015,264,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,406.1686747,113.9960954,406.1686747
168,12/20/2015,165.3442544,167,36,33,9,6,335.0316371,144.852349,335.0316371
169,12/21/2015,181,242,5,64,6,20,347.0465116,194.6845638,347.0465116
170,12/22/2015,310,343,24,45,12,25,424.4578313,293,424.4578313
171,12/23/2015,384,171,14,28,6,6,453.8795181,147.5100671,453.8795181
172,12/24/2015,251,141,39,26,8,9,401,127.5771812,401
173,12/25/2015,208,155,45,27,10,10,367.7674419,136.8791946,367.7674419
174,12/26/2015,213,184,27,23,10,8,371.6046512,156.147651,371.6046512
175,12/27/2015,232,178,42,13,11,8,386.1860465,152.1610738,386.1860465
176,12/28/2015,222,161,36,13,12,9,378.5116279,140.8657718,378.5116279
177,12/29/2015,209,183,28,28,10,16,368.5348837,155.4832215,368.5348837
178,12/30/2015,252,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,401.3975904,113.9960954,401.3975904
179,10/1/2016,165,80,16,15,5,6,334.7674419,80,334.7674419
180,10/2/2016,147,103,29,16,5,9,320.9534884,102.3288591,320.9534884
181,10/3/2016,168,134,18,24,6,8,337.0697674,122.9261745,337.0697674
182,10/4/2016,179,47,12,20,5,9,345.5116279,47,345.5116279
183,10/5/2016,129,89,21,18,4,9,307.1395349,89,307.1395349
184,10/6/2016,149,85,26,16,6,9,322.4883721,85,322.4883721
185,10/7/2016,161,101,18,16,4,9,331.6976744,101,331.6976744
186,10/8/2016,147,126,13,26,6,7,320.9534884,117.6107383,320.9534884
187,10/9/2016,169,107,24,20,5,3,337.8372093,104.9865772,337.8372093
188,10/10/2016,144,114,31,18,4,7,318.6511628,109.6375839,318.6511628
189,10/11/2016,151,112,30,21,4,9,324.0232558,108.3087248,324.0232558
190,10/12/2016,146,99,21,22,5,8,320.1860465,99,320.1860465
191,10/13/2016,120,104,26,22,5,9,300,102.9932886,300
192,10/14/2016,133,133,38,28,7,10,310.2093023,122.261745,310.2093023
193,10/15/2016,170,117,32,28,7,9,338.6046512,111.6308725,338.6046512
194,10/16/2016,156,127,31,27,5,12,327.8604651,118.2751678,327.8604651
195,10/17/2016,171,136,36,28,6,12,339.372093,124.2550336,339.372093
196,10/18/2016,171,124,26,25,5,12,339.372093,116.2818792,339.372093
197,10/19/2016,152,118,21,25,6,11,324.7906977,112.295302,324.7906977
198,10/20/2016,137,117,20,22,6,13,313.2790698,111.6308725,313.2790698
199,10/21/2016,127,129,18,22,5,11,305.6046512,119.6040268,305.6046512
200,10/22/2016,135,162,27,24,5,10,311.744186,141.5302013,311.744186
201,10/23/2016,193,160,23,24,5,10,356.255814,140.2013423,356.255814
202,10/24/2016,166,116,19,23,5,9,335.5348837,110.966443,335.5348837
203,10/25/2016,128,187,28,30,6,14,306.372093,158.1409396,306.372093
204,10/26/2016,196,260,32,31,6,17,358.5581395,210,358.5581395
205,10/27/2016,242,247,31,30,7,16,393.8604651,198.0067114,393.8604651
206,10/28/2016,245,343,14,60,16,28,396.1627907,293,396.1627907
207,10/29/2016,271,257,24,36,9,16,408.9518072,207,408.9518072
208,10/30/2016,298,331,27,30,16,14,419.686747,281,419.686747
209,10/31/2016,348,481,25,29,7,18,439.5662651,430.2899408,439.5662651
210,11/1/2016,382,560,19,38,6,25,453.0843373,476.5680473,476.5680473
211,11/2/2016,482,433,27,32,5,27,492.8433735,402.1715976,492.8433735
212,11/3/2016,344,327,20,36,6,25,437.9759036,277,437.9759036
213,11/4/2016,356,741,10,37,5,23,442.746988,500,500
214,11/5/2016,570,819,11,46,6,31,500,500,500
215,11/6/2016,616,619,21,31,5,7,500,500,500
216,11/7/2016,498,378,25,29,6,14,499.2048193,334.835443,499.2048193
217,11/8/2016,387,284,27,35,5,17,455.0722892,234,455.0722892
218,11/9/2016,334,278,24,46,7,22,434,228,434
219,11/10/2016,316,306,20,53,8,27,426.8433735,256,426.8433735
220,11/11/2016,320,253,19,44,7,25,428.4337349,203,428.4337349
221,11/12/2016,275,155,19,38,5,18,410.5421687,136.8791946,410.5421687
222,11/13/2016,223,129,11,34,4,5,379.2790698,119.6040268,379.2790698
223,11/14/2016,185,185,23,35,6,17,350.1162791,156.8120805,350.1162791
224,11/15/2016,247,237,25,40,5,34,397.6976744,191.3624161,397.6976744
225,11/16/2016,288,189,26,37,5,21,415.7108434,159.4697987,415.7108434
226,11/17/2016,243,187,27,36,5,29,394.627907,158.1409396,394.627907
227,11/18/2016,245,213,28,41,5,44,396.1627907,175.4161074,396.1627907
228,11/19/2016,230,199,23,52,6,44,384.6511628,166.114094,384.6511628
229,11/20/2016,247,226,7,49,6,52,397.6976744,184.0536913,397.6976744
230,11/21/2016,270,138,21,40,5,28,408.5542169,125.5838926,408.5542169
231,11/22/2016,176,148,24,37,5,15,343.2093023,132.2281879,343.2093023
232,11/23/2016,198,218,23,42,6,37,360.0930233,178.738255,360.0930233
233,11/24/2016,249,184,21,27,5,15,399.2325581,156.147651,399.2325581
234,11/25/2016,171,125,23,29,6,16,339.372093,116.9463087,339.372093
235,11/26/2016,162,120,21,26,5,9.759313014,332.4651163,113.6241611,332.4651163
236,11/27/2016,160,115,18,31,7,11,330.9302326,110.3020134,330.9302326
237,11/28/2016,168,220,8,55,9,50,337.0697674,180.0671141,337.0697674
238,11/29/2016,253,204,10,34,9,37,401.7951807,169.4362416,401.7951807
239,11/30/2016,294,217,10,29,4,32,418.0963855,178.0738255,418.0963855
240,12/1/2016,329,252,18,29,3,9.759313014,432.0120482,202,432.0120482
241,12/2/2016,324,170,9,31,1,3,430.0240964,146.8456376,430.0240964
242,12/3/2016,253,145,13,34,5,9.759313014,401.7951807,130.2348993,401.7951807
243,12/4/2016,195,181,25,32,5,16,357.7906977,154.1543624,357.7906977
244,12/5/2016,227,342,6,51,7,46,382.3488372,292,382.3488372
245,12/6/2016,338,344,22,36,4,45,435.5903614,294,435.5903614
246,12/7/2016,325,203,8,33,4,24,430.4216867,168.7718121,430.4216867
247,12/8/2016,277,226,24,37,5,33,411.3373494,184.0536913,411.3373494
248,12/9/2016,275,168,6,31,3,30,410.5421687,145.5167785,410.5421687
249,12/10/2016,252,152,23,27,3,32,401.3975904,134.885906,401.3975904
250,12/11/2016,229,153,20,26,3,35,383.8837209,135.5503356,383.8837209
251,12/12/2016,223,190,15,30,5,38,379.2790698,160.1342282,379.2790698
252,12/13/2016,230,135,18,23,2,23,384.6511628,123.590604,384.6511628
253,12/14/2016,188,135,22,24,2,25,352.4186047,123.590604,352.4186047
254,12/15/2016,193,173,22,28,9,34,356.255814,148.8389262,356.255814
255,12/16/2016,221,198,21,31,5,31,377.744186,165.4496644,377.744186
256,12/17/2016,247,175,23,32,3,28,397.6976744,150.1677852,397.6976744
257,12/18/2016,243,234,22,33,5,22,394.627907,189.3691275,394.627907
258,12/19/2016,284,152,23,31,5,6,414.1204819,134.885906,414.1204819
259,12/20/2016,205,132,21,25,3,21,365.4651163,121.5973154,365.4651163
260,12/21/2016,184,175,21,35,10,29,349.3488372,150.1677852,349.3488372
261,12/22/2016,204,346,25,45,8,52,364.6976744,296,364.6976744
262,12/23/2016,363,408,17,50,5,64,445.5301205,372.4303797,445.5301205
263,12/24/2016,405,199,5,29,2,20,462.2289157,166.114094,462.2289157
264,12/25/2016,282,152,15,31,3,12,413.3253012,134.885906,413.3253012
265,12/26/2016,222,197,5,29,2,22,378.5116279,164.7852349,378.5116279
266,12/27/2016,268,202,23,35,4,34,407.7590361,168.1073826,407.7590361
267,12/28/2016,258,261,8,35,5,34,403.7831325,211,403.7831325
268,12/29/2016,325,175,4,35,1,23,430.4216867,150.1677852,430.4216867
269,12/30/2016,239,148,6,31,2,28,391.5581395,132.2281879,391.5581395
270,12/31/2016,222,122,1,24,3,27,378.5116279,114.9530201,378.5116279
271,10/1/2017,149,87,15,15,4,15,322.4883721,87,322.4883721
272,10/2/2017,135,97,23,17,4,13,311.744186,97,311.744186
273,10/3/2017,157,104,24,19,3,15,328.627907,102.9932886,328.627907
274,10/4/2017,163,108,19,19,3,12,333.2325581,105.6510067,333.2325581
275,10/5/2017,162,100,18,20,4,11,332.4651163,100,332.4651163
276,10/6/2017,155,104,23,21,4,11,327.0930233,102.9932886,327.0930233
277,10/7/2017,165,120,25,18,4,18,334.7674419,113.6241611,334.7674419
278,10/8/2017,186,116,12,22,4,20,350.8837209,110.966443,350.8837209
279,10/9/2017,179,127,11,22,4,4,345.5116279,118.2751678,345.5116279
280,10/10/2017,195,118,11,20,4,7,357.7906977,112.295302,357.7906977
281,10/11/2017,183,132,13,22,4,21,348.5813953,121.5973154,348.5813953
282,10/12/2017,199,129,13,21,3,19,360.8604651,119.6040268,360.8604651
283,10/13/2017,192,123,15,26,13,28,355.4883721,115.6174497,355.4883721
284,10/14/2017,190,144,11,23,5,26,353.9534884,129.5704698,353.9534884
285,10/15/2017,201,158,10,26,6,29,362.3953488,138.8724832,362.3953488
286,10/16/2017,195,143,12,23,4,18,357.7906977,128.9060403,357.7906977
287,10/17/2017,195,152,10,25,5,16,357.7906977,134.885906,357.7906977
288,10/18/2017,207,159,15,19,7,11,367,139.5369128,367
289,10/19/2017,232,488,12,25,12,29,386.1860465,434.3905325,434.3905325
290,10/20/2017,356,240,19,23,10,22,442.746988,193.3557047,442.746988
291,10/21/2017,311,150,22,29,11,13,424.8554217,133.557047,424.8554217
292,10/22/2017,215,147,23,26,12,12,373.1395349,131.5637584,373.1395349
293,10/23/2017,203,178,17,27,10,16,363.9302326,152.1610738,363.9302326
294,10/24/2017,227,198,8,29,7,31,382.3488372,165.4496644,382.3488372
295,10/25/2017,255,162,7,37,5,26,402.5903614,141.5302013,402.5903614
296,10/26/2017,217,153,6,31,8,28,374.6744186,135.5503356,374.6744186
297,10/27/2017,222,160,10,32,11,31,378.5116279,140.2013423,378.5116279
298,10/28/2017,236,197,46,28,8,30,389.255814,164.7852349,389.255814
299,10/29/2017,241,180,18,24,8,8,393.0930233,153.4899329,393.0930233
300,10/30/2017,232,181,5,25,8,8,386.1860465,154.1543624,386.1860465
301,10/31/2017,251,168,3,25,8,21,401,145.5167785,401
302,11/1/2017,243,149,13,23,7,24,394.627907,132.8926174,394.627907
303,11/2/2017,203,183,34,22,7,30,363.9302326,155.4832215,363.9302326
304,11/3/2017,236,149,53,18,7,24,389.255814,132.8926174,389.255814
305,11/4/2017,227,182,55,25,8,37,382.3488372,154.8187919,382.3488372
306,11/5/2017,255,183,12,24,8,27,402.5903614,155.4832215,402.5903614
307,11/6/2017,242,571,48,28,8,35,393.8604651,483.0118343,483.0118343
308,11/7/2017,570,446,12,36,10,41,500,409.7869822,500
309,11/8/2017,566,535,14,35,7,28,500,461.9230769,500
310,11/9/2017,561,391,51,40,8,42,500,351.1265823,500
311,11/10/2017,475,375,12,39,10,37,490.060241,331.0759494,490.060241
312,11/11/2017,408,518,15,35,9,35,463.4216867,451.964497,463.4216867
313,11/12/2017,515,408,11,37,8,32,500,372.4303797,500
314,11/13/2017,438,282,10,36,7,23,475.3493976,232,475.3493976
315,11/14/2017,346,185,15,35,7,8,438.7710843,156.8120805,438.7710843
316,11/15/2017,261,185,15,34,9,13,404.9759036,156.8120805,404.9759036
317,11/16/2017,258,141,9,28,6,10,403.7831325,127.5771812,403.7831325
318,11/17/2017,210,131,12,30,9,10,369.3023256,120.9328859,369.3023256
319,11/18/2017,201,117,15,24,7,9,362.3953488,111.6308725,362.3953488
320,11/19/2017,190,147,11,26,6,11,353.9534884,131.5637584,353.9534884
321,11/20/2017,233,154,11,29,9,11,386.9534884,136.2147651,386.9534884
322,11/21/2017,234,163,11,31,8,1,387.7209302,142.1946309,387.7209302
323,11/22/2017,239,169,12,33,8,1,391.5581395,146.1812081,391.5581395
324,11/23/2017,238,186,10,38,3,9.759313014,390.7906977,157.4765101,390.7906977
325,11/24/2017,245,165,16,36,3,19,396.1627907,143.5234899,396.1627907
326,11/25/2017,235,210,13,43,6,17,388.4883721,173.4228188,388.4883721
327,11/26/2017,276,184,23,38,6,11,410.939759,156.147651,410.939759
328,11/27/2017,254,143,9,38,6,15,402.1927711,128.9060403,402.1927711
329,11/28/2017,208,200,16,54,6,25,367.7674419,166.7785235,367.7674419
330,11/29/2017,236,189,30,43,7,21,389.255814,159.4697987,389.255814
331,11/30/2017,284,224,14,38,6,16,414.1204819,182.7248322,414.1204819
332,12/1/2017,259,180,54,49,7,34,404.1807229,153.4899329,404.1807229
333,12/2/2017,248,228,16,54,7,34,398.4651163,185.3825503,398.4651163
334,12/3/2017,284,295,33,50,7,32,414.1204819,245,414.1204819
335,12/4/2017,317,200,7,44,6,6,427.2409639,166.7785235,427.2409639
336,12/5/2017,268,182,10,35,7,9,407.7590361,154.8187919,407.7590361
337,12/6/2017,217,122,41,27,6,7,374.6744186,114.9530201,374.6744186
338,12/7/2017,169,129,16,33,7,20,337.8372093,119.6040268,337.8372093
339,12/8/2017,180,172,32,39,12,31,346.2790698,148.1744966,346.2790698
340,12/9/2017,219,252,10,51,21,36,376.2093023,202,376.2093023
341,12/10/2017,288,257,12,57,25,48,415.7108434,207,415.7108434
342,12/11/2017,299,98,8,30,13,25,420.0843373,98,420.0843373
343,12/12/2017,185,124,11,26,9,14,350.1162791,116.2818792,350.1162791
344,12/13/2017,201,129,10,24,8,2,362.3953488,119.6040268,362.3953488
345,12/14/2017,195,139,9,24,8,8,357.7906977,126.2483221,357.7906977
346,12/15/2017,197,130,8,24,7,19,359.3255814,120.2684564,359.3255814
347,12/16/2017,192,118,12,29,8,3,355.4883721,112.295302,355.4883721
348,12/17/2017,175,142,15,30,9,14,342.4418605,128.2416107,342.4418605
349,12/18/2017,194,172,8,35,11,10,357.0232558,148.1744966,357.0232558
350,12/19/2017,231,314,11,39,15,21,385.4186047,264,385.4186047
351,12/20/2017,359,331,7,38,14,21,443.939759,281,443.939759
352,12/21/2017,351,154,11,33,11,15,440.7590361,136.2147651,440.7590361
353,12/22/2017,228,118,16,31,11,22,383.1162791,112.295302,383.1162791
354,12/23/2017,177,172,9,38,16,32,343.9767442,148.1744966,343.9767442
355,12/24/2017,238,272,12,30,19,24,390.7906977,222,390.7906977
356,12/25/2017,320,237,12,34,18,20,428.4337349,191.3624161,428.4337349
357,12/26/2017,294,200,11,34,19,27,418.0963855,166.7785235,418.0963855
358,12/27/2017,267,260,19,37,19,45,407.3614458,210,407.3614458
359,12/28/2017,302,249,41,39,9,33,421.2771084,199.3355705,421.2771084
360,12/29/2017,294,301,20,39,9,27,418.0963855,251,418.0963855
361,12/30/2017,337,240,17,31,6,9.759313014,435.1927711,193.3557047,435.1927711
362,12/31/2017,297,362,56,39,4,17,419.2891566,314.7848101,419.2891566
363,10/1/2018,118,120.55978,22.37180723,24.79590854,5.630362189,9.759313014,293.1724138,113.9960954,293.1724138
